,0
14194,2
14195,1
14196,3
14197,1
14198,2
14199,1
14200,2
14201,1
14202,1
14203,1
14204,3
14205,0
14206,3
14207,1
14208,3
14209,3
14210,1
14211,0
14212,0
14213,3
14214,3
14215,3
14216,3
14217,3
14218,0
14219,3
14220,1
14221,3
14222,3
14223,0
14224,1
14225,3
14226,1
14227,3
14228,3
14229,1
14230,2
14231,0
14232,1
14233,1
14234,0
14235,0
14236,0
14237,1
14238,1
14239,0
14240,0
14241,1
14242,3
14243,1
14244,3
14245,3
14246,3
14247,1
14248,3
14249,3
14250,1
14251,1
14252,3
14253,2
14254,1
14255,1
14256,1
14257,1
14258,1
14259,3
14260,0
14261,1
14262,2
14263,3
14264,2
14265,1
14266,0
14267,3
14268,2
14269,0
14270,0
14271,2
14272,1
14273,1
14274,1
14275,0
14276,0
14277,3
14278,0
14279,3
14280,3
14281,2
14282,1
14283,1
14284,0
14285,3
14286,3
14287,3
14288,1
14289,1
14290,0
14291,1
14292,1
14293,0
14294,0
14295,0
14296,1
14297,1
14298,3
14299,0
14300,0
14301,2
14302,3
14303,3
14304,0
14305,1
14306,1
14307,0
14308,1
14309,0
14310,0
14311,1
14312,0
14313,3
14314,0
14315,1
14316,3
14317,1
14318,1
14319,1
14320,0
14321,2
14322,1
14323,3
14324,3
14325,1
14326,1
14327,3
14328,3
14329,2
14330,0
14331,2
14332,0
14333,3
14334,0
14335,1
14336,1
14337,1
14338,0
14339,0
14340,1
14341,3
14342,1
14343,3
14344,3
14345,1
14346,0
14347,1
14348,3
14349,1
14350,0
14351,0
14352,1
14353,0
14354,3
14355,1
14356,1
14357,0
14358,3
14359,2
14360,1
14361,2
14362,3
14363,0
14364,1
14365,1
14366,3
14367,2
14368,0
14369,0
14370,1
14371,1
14372,3
14373,3
14374,1
14375,1
14376,2
14377,1
14378,0
14379,3
14380,3
14381,3
14382,0
14383,3
14384,1
14385,3
14386,0
14387,3
14388,1
14389,3
14390,0
14391,1
14392,1
14393,0
14394,1
14395,3
14396,0
14397,0
14398,0
14399,1
14400,1
14401,3
14402,1
14403,2
14404,1
14405,1
14406,0
14407,2
14408,0
14409,3
14410,0
14411,2
14412,3
14413,3
14414,3
14415,3
14416,3
14417,0
14418,1
14419,2
14420,1
14421,0
14422,1
14423,3
14424,3
14425,1
14426,3
14427,0
14428,0
14429,2
14430,2
14431,0
14432,0
14433,2
14434,3
14435,1
14436,0
14437,3
14438,1
14439,3
14440,1
14441,0
14442,3
14443,2
14444,3
14445,1
14446,0
14447,0
14448,1
14449,0
14450,0
14451,1
14452,0
14453,3
14454,1
14455,3
14456,0
14457,3
14458,3
14459,3
14460,0
14461,3
14462,0
14463,0
14464,3
14465,0
14466,1
14467,1
14468,1
14469,3
14470,3
14471,1
14472,1
14473,1
14474,2
14475,1
14476,0
14477,1
14478,1
14479,1
14480,1
14481,0
14482,1
14483,2
14484,1
14485,0
14486,3
14487,2
14488,2
14489,3
14490,2
14491,0
14492,3
14493,0
14494,3
14495,1
14496,3
14497,0
14498,2
14499,3
14500,3
14501,0
14502,1
14503,3
14504,1
14505,1
14506,1
14507,0
14508,0
14509,0
14510,0
14511,1
14512,1
14513,1
14514,3
14515,1
14516,1
14517,1
14518,1
14519,1
14520,3
14521,1
14522,1
14523,1
14524,0
14525,2
14526,1
14527,2
14528,3
14529,0
14530,1
14531,3
14532,0
14533,3
14534,2
14535,2
14536,3
14537,3
14538,3
14539,1
14540,3
14541,1
14542,3
14543,1
14544,3
14545,3
14546,0
14547,3
14548,3
14549,0
14550,1
14551,1
14552,0
14553,0
14554,1
14555,1
14556,3
14557,3
14558,0
14559,3
14560,3
14561,1
14562,1
14563,3
14564,3
14565,3
14566,3
14567,1
14568,3
14569,2
14570,2
14571,2
14572,2
14573,3
14574,3
14575,3
14576,1
14577,0
14578,1
14579,3
14580,3
14581,0
14582,0
14583,2
14584,3
14585,1
14586,3
14587,3
14588,3
14589,1
14590,1
14591,1
14592,3
14593,1
14594,3
14595,0
14596,1
14597,3
14598,0
14599,0
14600,3
14601,0
14602,1
14603,3
14604,0
14605,1
14606,3
14607,1
14608,3
14609,0
14610,0
14611,3
14612,0
14613,0
14614,3
14615,0
14616,3
14617,2
14618,3
14619,1
14620,3
14621,1
14622,1
14623,0
14624,3
14625,3
14626,3
14627,1
14628,3
14629,1
14630,1
14631,2
14632,3
14633,1
14634,3
14635,1
14636,3
14637,1
14638,0
14639,3
14640,0
14641,3
14642,1
14643,1
14644,3
14645,3
14646,3
14647,3
14648,3
14649,1
14650,3
14651,3
14652,1
14653,3
14654,3
14655,3
14656,2
14657,0
14658,2
14659,0
14660,0
14661,1
14662,3
14663,1
14664,1
14665,2
14666,0
14667,0
14668,3
14669,3
14670,0
14671,2
14672,3
14673,1
14674,1
14675,1
14676,3
14677,1
14678,0
14679,1
14680,3
14681,2
14682,1
14683,3
14684,3
14685,1
14686,1
14687,1
14688,0
14689,1
14690,2
14691,1
14692,2
14693,0
14694,2
14695,0
14696,3
14697,3
14698,3
14699,3
14700,3
14701,3
14702,2
14703,1
14704,3
14705,3
14706,3
14707,1
14708,1
14709,3
14710,3
14711,0
14712,0
14713,0
14714,2
14715,3
14716,0
14717,0
14718,3
14719,3
14720,3
14721,0
14722,0
14723,3
14724,0
14725,3
14726,2
14727,1
14728,0
14729,3
14730,1
14731,3
14732,3
14733,2
14734,0
14735,3
14736,3
14737,1
14738,1
14739,3
14740,0
14741,1
14742,1
14743,3
14744,0
14745,3
14746,2
14747,2
14748,1
14749,0
14750,1
14751,3
14752,3
14753,3
14754,1
14755,0
14756,1
14757,0
14758,1
14759,1
14760,3
14761,2
14762,2
14763,1
14764,2
14765,3
14766,2
14767,1
14768,3
14769,1
14770,1
14771,0
14772,3
14773,3
14774,3
14775,1
14776,2
14777,1
14778,0
14779,0
14780,2
14781,1
14782,0
14783,3
14784,1
14785,0
14786,0
14787,3
14788,0
14789,2
14790,2
14791,1
14792,1
14793,2
14794,1
14795,0
14796,2
14797,0
14798,3
14799,3
14800,0
14801,0
14802,3
14803,3
14804,1
14805,3
14806,1
14807,2
14808,1
14809,0
14810,2
14811,2
14812,0
14813,0
14814,2
14815,3
14816,3
14817,1
14818,1
14819,3
14820,2
14821,2
14822,1
14823,1
14824,1
14825,3
14826,2
14827,0
14828,0
14829,3
14830,0
14831,0
14832,0
14833,1
14834,0
14835,1
14836,1
14837,3
14838,1
14839,0
14840,3
14841,1
14842,1
14843,0
14844,3
14845,2
14846,0
14847,0
14848,2
14849,2
14850,2
14851,3
14852,0
14853,1
14854,0
14855,0
14856,3
14857,1
14858,1
14859,3
14860,3
14861,3
14862,2
14863,0
14864,3
14865,1
14866,0
14867,1
14868,3
14869,1
14870,1
14871,1
14872,1
14873,3
14874,1
14875,1
14876,1
14877,3
14878,2
14879,3
14880,2
14881,0
14882,0
14883,3
14884,0
14885,0
14886,0
14887,1
14888,3
14889,1
14890,0
14891,0
14892,0
14893,1
14894,1
14895,0
14896,3
14897,1
14898,3
14899,3
14900,0
14901,1
14902,0
14903,1
14904,1
14905,0
14906,3
14907,3
14908,1
14909,1
14910,3
14911,1
14912,3
14913,1
14914,2
14915,1
14916,3
14917,0
14918,1
14919,3
14920,0
14921,3
14922,3
14923,3
14924,3
14925,3
14926,2
14927,3
14928,3
14929,2
14930,2
14931,1
14932,3
14933,1
14934,0
14935,2
14936,3
14937,1
14938,1
14939,1
14940,3
14941,3
14942,0
14943,0
14944,1
14945,0
14946,0
14947,3
14948,3
14949,1
14950,2
14951,2
14952,2
14953,3
14954,3
14955,3
14956,0
14957,2
14958,2
14959,0
14960,1
14961,3
14962,1
14963,3
14964,0
14965,3
14966,3
14967,3
14968,3
14969,3
14970,3
14971,1
14972,0
14973,0
14974,3
14975,1
14976,3
14977,1
14978,3
14979,0
14980,0
14981,3
14982,3
14983,0
14984,0
14985,0
14986,1
14987,0
14988,3
14989,3
14990,2
14991,1
14992,0
14993,0
14994,3
14995,3
14996,3
14997,3
14998,1
14999,1
15000,2
15001,1
15002,1
15003,3
15004,2
15005,3
15006,1
15007,1
15008,3
15009,1
15010,3
15011,3
15012,3
15013,3
15014,0
15015,3
15016,1
15017,3
15018,1
15019,1
15020,2
15021,1
15022,1
15023,3
15024,0
15025,3
15026,1
15027,2
15028,3
15029,1
15030,3
15031,0
15032,1
15033,1
15034,0
15035,0
15036,0
15037,3
15038,0
15039,1
15040,3
15041,1
15042,1
15043,3
15044,0
15045,3
15046,3
15047,0
15048,3
15049,2
15050,0
15051,3
15052,1
15053,3
15054,1
15055,0
15056,3
15057,0
15058,1
15059,3
15060,2
15061,1
15062,1
15063,3
15064,0
15065,3
15066,1
15067,0
15068,3
15069,0
15070,0
15071,3
15072,2
15073,0
15074,3
15075,0
15076,3
15077,1
15078,1
15079,1
15080,2
15081,0
15082,2
15083,0
15084,1
15085,1
15086,1
15087,3
15088,0
15089,2
15090,1
15091,1
15092,0
15093,3
15094,1
15095,3
15096,2
15097,0
15098,1
15099,3
15100,0
15101,2
15102,3
15103,3
15104,3
15105,1
15106,3
15107,3
15108,0
15109,0
15110,0
15111,1
15112,1
15113,0
15114,1
15115,3
15116,2
15117,2
15118,1
15119,0
15120,3
15121,1
15122,3
15123,0
15124,1
15125,1
15126,1
15127,0
15128,0
15129,1
15130,1
15131,0
15132,3
15133,3
15134,1
15135,1
15136,3
15137,3
15138,1
15139,0
15140,3
15141,2
15142,2
15143,3
15144,0
15145,1
15146,2
15147,1
15148,1
15149,0
15150,3
15151,1
15152,3
15153,1
15154,1
15155,0
15156,3
15157,3
15158,3
15159,0
15160,2
15161,1
15162,3
15163,1
15164,1
15165,3
15166,0
15167,1
15168,1
15169,2
15170,1
15171,0
15172,3
15173,1
15174,1
15175,3
15176,3
15177,2
15178,0
15179,1
15180,1
15181,0
15182,1
15183,0
15184,3
15185,1
15186,1
15187,3
15188,1
15189,3
15190,3
15191,1
15192,1
15193,3
15194,0
15195,1
15196,0
15197,3
15198,1
15199,2
15200,3
15201,1
15202,1
15203,3
15204,2
15205,2
15206,2
15207,0
15208,3
15209,3
15210,3
15211,3
15212,3
15213,2
15214,0
15215,1
15216,1
15217,3
15218,1
15219,1
15220,3
15221,3
15222,2
15223,1
15224,2
15225,1
15226,1
15227,1
15228,3
15229,1
15230,1
15231,2
15232,1
15233,1
15234,0
15235,1
15236,0
15237,1
15238,1
15239,3
15240,1
15241,2
15242,1
15243,1
15244,3
15245,2
15246,0
15247,1
15248,1
15249,2
15250,1
15251,0
15252,3
15253,3
15254,1
15255,0
15256,1
15257,0
15258,1
15259,1
15260,3
15261,1
15262,1
15263,1
15264,1
15265,3
15266,3
15267,2
15268,1
15269,0
15270,3
15271,1
15272,3
15273,1
15274,3
15275,3
15276,3
15277,0
15278,2
15279,0
15280,1
15281,0
15282,0
15283,1
15284,3
15285,3
15286,1
15287,1
15288,0
15289,1
15290,1
15291,0
15292,3
15293,3
15294,1
15295,3
15296,1
15297,3
15298,3
15299,1
15300,3
15301,3
15302,2
15303,2
15304,3
15305,2
15306,0
15307,1
15308,1
15309,1
15310,3
15311,1
15312,0
15313,1
15314,0
15315,1
15316,1
15317,3
15318,3
15319,1
15320,2
15321,1
15322,3
15323,1
15324,3
15325,3
15326,1
15327,0
15328,3
15329,3
15330,1
15331,3
15332,2
15333,3
15334,1
15335,3
15336,0
15337,3
15338,0
15339,3
15340,1
15341,2
15342,1
15343,3
15344,2
15345,0
15346,3
15347,0
15348,1
15349,0
15350,3
15351,0
15352,3
15353,3
15354,1
15355,1
15356,3
15357,1
15358,3
15359,0
15360,0
15361,0
15362,3
15363,2
15364,1
15365,3
15366,1
15367,2
15368,3
15369,1
15370,1
15371,2
15372,0
15373,1
15374,1
15375,1
15376,2
15377,3
15378,3
15379,1
15380,3
15381,2
15382,1
15383,3
15384,2
15385,1
15386,0
15387,1
15388,0
15389,3
15390,1
15391,1
15392,1
15393,1
15394,0
15395,0
15396,1
15397,0
15398,1
15399,3
15400,3
15401,3
15402,1
15403,2
15404,2
15405,2
15406,2
15407,3
15408,0
15409,1
15410,0
15411,1
15412,1
15413,1
15414,3
15415,3
15416,1
15417,2
15418,1
15419,1
15420,1
15421,1
15422,3
15423,1
15424,1
15425,1
15426,1
15427,1
15428,3
15429,0
15430,1
15431,2
15432,3
15433,2
15434,0
15435,1
15436,1
15437,3
15438,1
15439,0
15440,1
15441,2
15442,3
15443,3
15444,3
15445,1
15446,3
15447,1
15448,2
15449,1
15450,2
15451,0
15452,3
15453,1
15454,1
15455,3
15456,3
15457,0
15458,3
15459,3
15460,3
15461,0
15462,1
15463,3
15464,1
15465,3
15466,0
15467,3
15468,0
15469,0
15470,3
15471,1
15472,3
15473,1
15474,0
15475,1
15476,1
15477,3
15478,3
15479,1
15480,0
15481,2
15482,3
15483,3
15484,0
15485,3
15486,0
15487,0
15488,1
15489,1
15490,2
15491,1
15492,3
15493,2
15494,1
15495,0
15496,2
15497,1
15498,0
15499,0
15500,1
15501,3
15502,3
15503,1
15504,2
15505,3
15506,0
15507,3
15508,3
15509,1
15510,2
15511,1
15512,0
15513,1
15514,0
15515,0
15516,3
15517,2
15518,1
15519,3
15520,0
15521,2
15522,1
15523,0
15524,1
15525,2
15526,2
15527,0
15528,0
15529,2
15530,2
15531,0
15532,3
15533,3
15534,0
15535,1
15536,2
15537,3
15538,3
15539,3
15540,1
15541,1
15542,3
15543,2
15544,1
15545,1
15546,0
15547,3
15548,2
15549,1
15550,0
15551,3
15552,0
15553,3
15554,3
15555,2
15556,2
15557,1
15558,2
15559,1
15560,0
15561,0
15562,3
15563,1
15564,2
15565,0
15566,1
15567,1
15568,1
15569,3
15570,1
15571,0
15572,0
15573,3
15574,1
15575,3
15576,2
15577,3
15578,3
15579,3
15580,3
15581,1
15582,2
15583,2
15584,3
15585,2
15586,0
15587,1
15588,2
15589,1
15590,2
15591,3
15592,2
15593,2
15594,3
15595,3
15596,1
15597,3
15598,0
15599,2
15600,1
15601,0
15602,2
15603,3
15604,2
15605,1
15606,0
15607,1
15608,1
15609,3
15610,0
15611,2
15612,1
15613,2
15614,1
15615,1
15616,2
15617,1
15618,3
15619,1
15620,3
15621,0
15622,0
15623,3
15624,1
15625,3
15626,3
15627,3
15628,1
15629,3
15630,3
15631,2
15632,2
15633,1
15634,0
15635,3
15636,2
15637,3
15638,1
15639,3
15640,3
15641,2
15642,0
15643,2
15644,1
15645,1
15646,1
15647,1
15648,3
15649,2
15650,2
15651,3
15652,1
15653,0
15654,1
15655,3
15656,3
15657,1
15658,3
15659,1
15660,1
15661,3
15662,3
15663,3
15664,1
15665,3
15666,3
15667,0
15668,0
15669,1
15670,2
15671,2
15672,1
15673,3
15674,2
15675,2
15676,3
15677,0
15678,1
15679,1
15680,0
15681,0
15682,3
15683,3
15684,1
15685,2
15686,2
15687,2
15688,2
15689,3
15690,0
15691,0
15692,1
15693,1
15694,1
15695,3
15696,1
15697,2
15698,0
15699,3
15700,3
15701,0
15702,3
15703,0
15704,1
15705,3
15706,3
15707,3
15708,1
15709,3
15710,3
15711,3
15712,1
15713,3
15714,2
15715,3
15716,1
15717,1
15718,0
15719,3
15720,3
15721,2
15722,3
15723,0
15724,1
15725,3
15726,1
15727,1
15728,2
15729,0
15730,0
15731,3
15732,0
15733,3
15734,0
15735,3
15736,3
15737,1
15738,3
15739,1
15740,3
15741,3
15742,0
15743,0
15744,3
15745,3
15746,3
15747,1
15748,3
15749,2
15750,1
15751,1
15752,1
15753,3
15754,3
15755,3
15756,0
15757,0
15758,2
15759,0
15760,2
15761,3
15762,2
15763,2
15764,1
15765,2
15766,0
15767,0
15768,3
15769,3
15770,3
15771,3
15772,2
15773,0
15774,1
15775,3
15776,1
15777,3
15778,1
15779,2
15780,1
15781,3
15782,1
15783,0
15784,1
15785,3
15786,3
15787,1
15788,1
15789,1
15790,3
15791,1
15792,0
15793,1
15794,1
15795,1
15796,3
15797,3
15798,0
15799,3
15800,0
15801,1
15802,1
15803,1
15804,2
15805,1
15806,2
15807,2
15808,3
15809,1
15810,1
15811,0
15812,3
15813,0
15814,1
15815,0
15816,3
15817,1
15818,3
15819,3
15820,0
15821,3
15822,2
15823,2
15824,0
15825,3
15826,2
15827,1
15828,1
15829,1
15830,2
15831,3
15832,3
15833,0
15834,3
15835,0
15836,1
15837,1
15838,1
15839,1
15840,1
15841,0
15842,3
15843,0
15844,3
15845,1
15846,0
15847,3
15848,3
15849,0
15850,2
15851,2
15852,1
15853,1
15854,0
15855,1
15856,3
15857,3
15858,1
15859,3
15860,0
15861,1
15862,0
15863,3
15864,2
15865,1
15866,0
15867,0
15868,0
15869,0
15870,3
15871,0
15872,2
15873,3
15874,3
15875,3
15876,3
15877,1
15878,3
15879,1
15880,1
15881,3
15882,1
15883,2
15884,2
15885,2
15886,3
15887,1
15888,2
15889,3
15890,1
15891,2
15892,3
15893,0
15894,1
15895,3
15896,3
15897,3
15898,2
15899,0
15900,1
15901,3
15902,3
15903,2
15904,3
15905,1
15906,2
15907,1
15908,1
15909,0
15910,3
15911,1
15912,2
15913,2
15914,1
15915,0
15916,1
15917,3
15918,3
15919,1
15920,0
15921,2
15922,0
15923,0
15924,0
15925,3
15926,2
15927,1
15928,0
15929,3
15930,1
15931,0
15932,2
15933,3
15934,3
15935,2
15936,3
15937,0
15938,3
15939,3
15940,1
15941,3
15942,1
15943,0
15944,1
15945,3
15946,2
15947,3
15948,3
15949,1
15950,1
15951,3
15952,0
15953,1
15954,0
15955,2
15956,3
15957,0
15958,1
15959,3
15960,1
15961,0
15962,3
15963,2
15964,0
15965,0
15966,3
15967,1
15968,3
15969,1
15970,3
15971,1
15972,3
15973,0
15974,1
15975,2
15976,3
15977,2
15978,3
15979,3
15980,0
15981,1
15982,1
15983,2
15984,2
15985,3
15986,1
15987,2
15988,3
15989,3
15990,1
15991,0
15992,2
15993,1
15994,1
15995,3
15996,3
15997,3
15998,1
15999,0
16000,0
16001,1
16002,3
16003,2
16004,3
16005,1
16006,3
16007,2
16008,1
16009,3
16010,0
16011,1
16012,1
16013,2
16014,3
16015,3
16016,0
16017,3
16018,3
16019,1
16020,1
16021,0
16022,1
16023,1
16024,3
16025,3
16026,1
16027,3
16028,1
16029,1
16030,1
16031,1
16032,3
16033,1
16034,3
16035,3
16036,1
16037,1
16038,1
16039,0
16040,3
16041,2
16042,3
16043,2
16044,3
16045,3
16046,2
16047,0
16048,3
16049,3
16050,1
16051,3
16052,3
16053,1
16054,1
16055,3
16056,1
16057,1
16058,3
16059,1
16060,3
16061,1
16062,2
16063,0
16064,1
16065,2
16066,0
16067,0
16068,3
16069,0
16070,3
16071,1
16072,1
16073,0
16074,2
16075,3
16076,3
16077,0
16078,3
16079,0
16080,2
16081,2
16082,1
16083,2
16084,1
16085,0
16086,1
16087,1
16088,1
16089,3
16090,0
16091,3
16092,3
16093,0
16094,3
16095,0
16096,3
16097,0
16098,2
16099,3
16100,0
16101,3
16102,0
16103,2
16104,3
16105,3
16106,1
16107,2
16108,3
16109,1
16110,3
16111,1
16112,0
16113,2
16114,1
16115,3
16116,3
16117,3
16118,0
16119,1
16120,3
16121,3
16122,1
16123,1
16124,1
16125,0
16126,1
16127,3
16128,1
16129,3
16130,0
16131,0
16132,3
16133,0
16134,2
16135,1
16136,2
16137,0
16138,1
16139,0
16140,1
16141,2
16142,3
16143,0
16144,0
16145,2
16146,0
16147,2
16148,3
16149,1
16150,0
16151,1
16152,3
16153,3
16154,0
16155,2
16156,1
16157,1
16158,2
16159,2
16160,0
16161,1
16162,2
16163,1
16164,3
16165,1
16166,2
16167,3
16168,0
16169,1
16170,2
16171,2
16172,3
16173,1
16174,1
16175,1
16176,2
16177,0
16178,1
16179,1
16180,1
16181,3
16182,0
16183,0
16184,3
16185,3
16186,3
16187,0
16188,0
16189,0
16190,2
16191,1
16192,2
16193,3
16194,1
16195,1
16196,0
16197,3
16198,3
16199,1
16200,0
16201,1
16202,3
16203,1
16204,2
16205,1
16206,1
16207,3
16208,1
16209,0
16210,1
16211,0
16212,3
16213,3
16214,0
16215,3
16216,1
16217,2
16218,2
16219,1
16220,3
16221,2
16222,1
16223,3
16224,1
16225,3
16226,1
16227,1
16228,3
16229,2
16230,2
16231,3
16232,3
16233,1
16234,3
16235,1
16236,1
16237,1
16238,3
16239,1
16240,2
16241,3
16242,2
16243,2
16244,1
16245,2
16246,3
16247,1
16248,1
16249,1
16250,1
16251,1
16252,2
16253,3
16254,1
16255,0
16256,1
16257,2
16258,2
16259,1
16260,3
16261,0
16262,1
16263,2
16264,1
16265,3
16266,1
16267,2
16268,0
16269,0
16270,3
16271,1
16272,1
16273,3
16274,3
16275,0
16276,2
16277,1
16278,0
16279,0
16280,3
16281,3
16282,2
16283,2
16284,0
16285,1
16286,0
16287,3
16288,0
16289,3
16290,3
16291,1
16292,1
16293,3
16294,1
16295,3
16296,0
16297,3
16298,0
16299,0
16300,1
16301,0
16302,3
16303,3
16304,3
16305,1
16306,3
16307,1
16308,1
16309,0
16310,3
16311,0
16312,3
16313,0
16314,1
16315,3
16316,1
16317,0
16318,3
16319,2
16320,1
16321,3
16322,1
16323,2
16324,3
16325,1
16326,0
16327,1
16328,1
16329,3
16330,3
16331,1
16332,1
16333,0
16334,2
16335,1
16336,1
16337,1
16338,1
16339,1
16340,1
16341,1
16342,1
16343,3
16344,1
16345,3
16346,1
16347,0
16348,1
16349,3
16350,0
16351,0
16352,1
16353,1
16354,1
16355,1
16356,3
16357,3
16358,1
16359,1
16360,3
16361,3
16362,3
16363,0
16364,3
16365,2
16366,2
16367,0
16368,3
16369,1
16370,1
16371,3
16372,1
16373,1
16374,1
16375,3
16376,1
16377,3
16378,3
16379,1
16380,3
16381,0
16382,1
16383,0
16384,3
16385,0
16386,3
16387,2
16388,2
16389,1
16390,0
16391,0
16392,2
16393,1
16394,2
16395,0
16396,3
16397,1
16398,0
16399,0
16400,1
16401,2
16402,3
16403,2
16404,1
16405,1
16406,1
16407,3
16408,3
16409,3
16410,1
16411,1
16412,2
16413,1
16414,0
16415,1
16416,0
16417,3
16418,2
16419,2
16420,3
16421,3
16422,1
16423,3
16424,1
16425,3
16426,3
16427,1
16428,3
16429,1
16430,1
16431,1
16432,1
16433,2
16434,3
16435,0
16436,3
16437,0
16438,3
16439,1
16440,2
16441,0
16442,2
16443,2
16444,3
16445,1
16446,0
16447,2
16448,2
16449,1
16450,1
16451,2
16452,3
16453,1
16454,2
16455,2
16456,1
16457,3
16458,1
16459,1
16460,3
16461,1
16462,3
16463,3
16464,0
16465,1
16466,3
16467,1
16468,1
16469,2
16470,1
16471,3
16472,2
16473,0
16474,3
16475,2
16476,1
16477,1
16478,3
16479,1
16480,0
16481,2
16482,0
16483,3
16484,1
16485,1
16486,2
16487,0
16488,1
16489,3
16490,0
16491,1
16492,0
16493,2
16494,0
16495,1
16496,1
16497,1
16498,3
16499,1
16500,1
16501,1
16502,3
16503,0
16504,0
16505,3
16506,1
16507,0
16508,1
16509,3
16510,3
16511,1
16512,0
16513,3
16514,1
16515,0
16516,3
16517,3
16518,2
16519,1
16520,0
16521,0
16522,1
16523,2
16524,3
16525,0
16526,0
16527,2
16528,3
16529,3
16530,2
16531,1
16532,3
16533,3
16534,1
16535,1
16536,0
16537,3
16538,2
16539,3
16540,2
16541,3
16542,1
16543,0
16544,3
16545,2
16546,1
16547,0
16548,1
16549,1
16550,0
16551,2
16552,1
16553,3
16554,3
16555,1
16556,3
16557,1
16558,0
16559,1
16560,1
16561,3
16562,3
16563,3
16564,0
16565,1
16566,2
16567,1
16568,1
16569,0
16570,3
16571,2
16572,1
16573,2
16574,3
16575,1
16576,3
16577,2
16578,2
16579,3
16580,2
16581,1
16582,2
16583,0
16584,0
16585,1
16586,2
16587,3
16588,0
16589,3
16590,1
16591,3
16592,0
16593,1
16594,3
16595,1
16596,3
16597,1
16598,1
16599,0
16600,3
16601,0
16602,3
16603,0
16604,1
16605,1
16606,1
16607,0
16608,1
16609,0
16610,0
16611,0
16612,1
16613,3
16614,1
16615,3
16616,1
16617,1
16618,2
16619,0
16620,1
16621,0
16622,3
16623,3
16624,2
16625,1
16626,1
16627,1
16628,2
16629,3
16630,2
16631,3
16632,1
16633,3
16634,3
16635,1
16636,1
16637,0
16638,2
16639,2
16640,2
16641,1
16642,2
16643,3
16644,0
16645,3
16646,2
16647,0
16648,0
16649,1
16650,0
16651,0
16652,3
16653,0
16654,0
16655,3
16656,3
16657,3
16658,1
16659,3
16660,1
16661,0
16662,2
16663,0
16664,1
16665,1
16666,1
16667,2
16668,3
16669,1
16670,1
16671,3
16672,1
16673,1
16674,1
16675,2
16676,0
16677,3
16678,1
16679,0
16680,0
16681,3
16682,1
16683,1
16684,3
16685,2
16686,3
16687,3
16688,0
16689,1
16690,0
16691,0
16692,0
16693,3
16694,1
16695,3
16696,3
16697,3
16698,3
16699,0
16700,0
16701,1
16702,3
16703,3
16704,1
16705,3
16706,3
16707,2
16708,0
16709,2
16710,1
16711,1
16712,1
16713,2
16714,0
16715,0
16716,2
16717,1
16718,0
16719,3
16720,0
16721,2
16722,1
16723,2
16724,3
16725,1
16726,1
16727,2
16728,3
16729,1
16730,1
16731,2
16732,0
16733,2
16734,0
16735,3
16736,3
16737,3
16738,0
16739,1
16740,3
16741,1
16742,0
16743,1
16744,0
16745,1
16746,0
16747,1
16748,3
16749,2
16750,2
16751,3
16752,2
16753,3
16754,3
16755,3
16756,2
16757,3
16758,1
16759,2
16760,1
16761,1
16762,3
16763,3
16764,2
16765,0
16766,1
16767,3
16768,1
16769,1
16770,2
16771,1
16772,3
16773,1
16774,2
16775,1
16776,0
16777,3
16778,0
16779,1
16780,1
16781,1
16782,0
16783,0
16784,3
16785,2
16786,1
16787,1
16788,2
16789,2
16790,3
16791,0
16792,2
16793,0
16794,1
16795,1
16796,0
16797,1
16798,3
16799,3
16800,0
16801,3
16802,3
16803,1
16804,3
16805,1
16806,1
16807,3
16808,3
16809,3
16810,2
16811,3
16812,3
16813,2
16814,1
16815,1
16816,1
16817,0
16818,2
16819,3
16820,1
16821,0
16822,3
16823,1
16824,1
16825,3
16826,1
16827,3
16828,0
16829,3
16830,1
16831,1
16832,0
16833,3
16834,0
16835,0
16836,2
16837,3
16838,3
16839,0
16840,3
16841,1
16842,1
16843,1
16844,0
16845,1
16846,0
16847,2
16848,2
16849,3
16850,0
16851,1
16852,3
16853,3
16854,2
16855,1
16856,1
16857,2
16858,0
16859,1
16860,1
16861,3
16862,3
16863,3
16864,1
16865,0
16866,2
16867,1
16868,2
16869,0
16870,0
16871,1
16872,1
16873,3
16874,0
16875,1
16876,0
16877,3
16878,1
16879,2
16880,0
16881,3
16882,2
16883,2
16884,2
16885,1
16886,3
16887,1
16888,3
16889,0
16890,1
16891,3
16892,0
16893,2
16894,3
16895,0
16896,1
16897,3
16898,0
16899,1
16900,1
16901,2
16902,3
16903,1
16904,0
16905,0
16906,0
16907,1
16908,1
16909,2
16910,0
16911,2
16912,3
16913,2
16914,1
16915,2
16916,3
16917,1
16918,0
16919,3
16920,3
16921,0
16922,2
16923,3
16924,2
16925,3
16926,1
16927,1
16928,2
16929,1
16930,1
16931,3
16932,3
16933,0
16934,3
16935,3
16936,3
16937,3
16938,3
16939,2
16940,0
16941,3
16942,1
16943,1
16944,2
16945,3
16946,3
16947,3
16948,1
16949,3
16950,0
16951,1
16952,3
16953,3
16954,1
16955,2
16956,1
16957,1
16958,3
16959,3
16960,2
16961,3
16962,2
16963,0
16964,2
16965,0
16966,2
16967,2
16968,3
16969,0
16970,0
16971,2
16972,2
16973,0
16974,3
16975,3
16976,3
16977,1
16978,1
16979,2
16980,1
16981,0
16982,3
16983,1
16984,1
16985,1
16986,3
16987,1
16988,3
16989,3
16990,0
16991,1
16992,1
